vocab_id,merge_key,kana,kanji,jlpt_level,jlpt_numeric,english_definitions_json,sources_json,genki_chapters_json,jmdict_seq_json,mapping_methods_json,matched_on_json
6126,せつやく||節約,せつやく,節約,N3,3,"[""economising,saving""]","[""jlpt_n3""]",[],[1386350],"[""jlpt_source""]",[]
6127,せめる||責める,せめる,責める,N3,3,"[""to condemn,to blame,to criticize""]","[""jlpt_n3""]",[],[1383160],"[""jlpt_source""]",[]
6128,せんこう||専攻,せんこう,専攻,N3,3,"[""major subject,special study""]","[""jlpt_n3""]",[],[1389780],"[""jlpt_source""]",[]
6129,せんしゅ||選手,せんしゅ,選手,N3,3,"[""(1) player (in game),(2) team""]","[""jlpt_n3""]",[],[1392250],"[""jlpt_source""]",[]
6130,せんじつ||先日,せんじつ,先日,N3,3,"[""the other day,a few days ago""]","[""jlpt_n3""]",[],[1388300],"[""jlpt_source""]",[]
6131,せんたく||選択,せんたく,選択,N3,3,"[""selection,choice""]","[""jlpt_n3""]",[],[1392290],"[""jlpt_source""]",[]
6132,ぜい||税,ぜい,税,N3,3,[],"[""jlpt_n3""]",[],[2081570],"[""jlpt_source""]",[]
6133,ぜいきん||税金,ぜいきん,税金,N3,3,"[""tax,duty"", ""tax""]","[""jlpt_n3"", ""genki""]",[15],[1382100],"[""jlpt_source"", ""genki_exact_key""]","[""ぜいきん||税金""]"
6134,ぜいたく||贅沢,ぜいたく,贅沢,N3,3,"[""luxury,extravagance""]","[""jlpt_n3""]",[],[1573150],"[""jlpt_source""]",[]
6135,ぜったい||絶対,ぜったい,絶対,N3,3,"[""absolute,unconditional,absoluteness""]","[""jlpt_n3""]",[],[1386840],"[""jlpt_source""]",[]
6136,ぜつめつ||絶滅,ぜつめつ,絶滅,N3,3,"[""destruction,extinction""]","[""jlpt_n3""]",[],[1386990],"[""jlpt_source""]",[]
6137,ぜひ||是非,ぜひ,是非,N3,3,"[""certainly,without fail"", ""by all means""]","[""jlpt_n3"", ""genki""]",[9],[1374530],"[""jlpt_source"", ""genki_exact_key""]","[""ぜひ||是非""]"
6138,ぜん||全,ぜん,全,N3,3,"[""all,whole,entire,complete,overall,pan""]","[""jlpt_n3""]",[],[1394770],"[""jlpt_source""]",[]
6139,ぜん||善,ぜん,善,N3,3,"[""good,goodness,right,virtue""]","[""jlpt_n3""]",[],[1394250],"[""jlpt_source""]",[]
6140,ぜんいん||全員,ぜんいん,全員,N3,3,"[""all members (unanimity),all hands,the whole crew""]","[""jlpt_n3""]",[],[1394840],"[""jlpt_source""]",[]
6141,ぜんこく||全国,ぜんこく,全国,N3,3,"[""country-wide,nation-wide,whole country,national""]","[""jlpt_n3""]",[],[1581180],"[""jlpt_source""]",[]
6142,ぜんしゃ||前者,ぜんしゃ,前者,N3,3,"[""the former""]","[""jlpt_n3""]",[],[1393090],"[""jlpt_source""]",[]
6143,ぜんしん||前進,ぜんしん,前進,N3,3,"[""advance,drive,progress""]","[""jlpt_n3""]",[],[1393350],"[""jlpt_source""]",[]
6144,ぜんたい||全体,ぜんたい,全体,N3,3,"[""whole,entirety,whatever (is the matter)""]","[""jlpt_n3""]",[],[1395660],"[""jlpt_source""]",[]
6145,そう||然う,そう,然う,N3,3,"[""so""]","[""jlpt_n3""]",[],[2137720],"[""jlpt_source""]",[]
6146,そうおん||騒音,そうおん,騒音,N3,3,"[""noise""]","[""jlpt_n3""]",[],[1403060],"[""jlpt_source""]",[]
6147,そうさ||操作,そうさ,操作,N3,3,"[""operation,management,processing""]","[""jlpt_n3""]",[],[1400050],"[""jlpt_source""]",[]
6148,そうぞう||想像,そうぞう,想像,N3,3,"[""imagination,guess""]","[""jlpt_n3""]",[],[1399610],"[""jlpt_source""]",[]
6149,そうぞく||相続,そうぞく,相続,N3,3,"[""succession,inheritance""]","[""jlpt_n3""]",[],[1401090],"[""jlpt_source""]",[]
6150,そうち||装置,そうち,装置,N3,3,"[""equipment,installation,apparatus""]","[""jlpt_n3""]",[],[1402360],"[""jlpt_source""]",[]
6151,そうとう||相当,そうとう,相当,N3,3,"[""suitable,fair,tolerable,proper""]","[""jlpt_n3""]",[],[1401240],"[""jlpt_source""]",[]
6152,そくど||速度,そくど,速度,N3,3,"[""speed,velocity,rate""]","[""jlpt_n3""]",[],[1405050],"[""jlpt_source""]",[]
6153,そこ||底,そこ,底,N3,3,"[""bottom,sole""]","[""jlpt_n3""]",[],[1436050],"[""jlpt_source""]",[]
6154,そこで||,そこで,,N3,3,"[""so (conj),accordingly,now,then,thereupon""]","[""jlpt_n3""]",[],[1406090],"[""jlpt_source""]",[]
6155,そしき||組織,そしき,組織,N3,3,"[""(1) organization,(2) structure,construction,(3) tissue,(4) system""]","[""jlpt_n3""]",[],[1397630],"[""jlpt_source""]",[]
6156,そそぐ||注ぐ,そそぐ,注ぐ,N3,3,"[""to pour (into),to irrigate,to pay,to fill,to feed (e.g. a fire)""]","[""jlpt_n3""]",[],[1581730],"[""jlpt_source""]",[]
6157,そだつ||育つ,そだつ,育つ,N3,3,"[""to raise (child),to be brought up,to grow (up)""]","[""jlpt_n3""]",[],[1160540],"[""jlpt_source""]",[]
6158,そっくり||,そっくり,,N3,3,"[""all,altogether,entirely,be just like,the splitting image of""]","[""jlpt_n3""]",[],[1006790],"[""jlpt_source""]",[]
6159,そっと||,そっと,,N3,3,"[""face of the earth""]","[""jlpt_n3""]",[],[1006810],"[""jlpt_source""]",[]
6160,そで||袖,そで,袖,N3,3,"[""sleeve""]","[""jlpt_n3""]",[],[1406000],"[""jlpt_source""]",[]
6161,そなえる||備える,そなえる,備える,N3,3,"[""to furnish,to provide for,to equip,to install""]","[""jlpt_n3""]",[],[1244960],"[""jlpt_source""]",[]
6162,そのうち||,そのうち,,N3,3,"[""eventually,sooner or later,of the previously mentioned""]","[""jlpt_n3""]",[],[1006930],"[""jlpt_source""]",[]
6163,そのまま||,そのまま,,N3,3,"[""without change,as it is (i.e. now)""]","[""jlpt_n3""]",[],[1406030],"[""jlpt_source""]",[]
6164,そまつ||粗末,そまつ,粗末,N3,3,"[""crude,rough,plain,humble""]","[""jlpt_n3""]",[],[1397100],"[""jlpt_source""]",[]
6165,それぞれ||,それぞれ,,N3,3,"[""each,every,either,respectively,severally""]","[""jlpt_n3""]",[],[1596690],"[""jlpt_source""]",[]
6166,それでも||,それでも,,N3,3,"[""but (still),and yet,nevertheless,even so,notwithstanding""]","[""jlpt_n3""]",[],[1406060],"[""jlpt_source""]",[]
6167,それと||,それと,,N3,3,[],"[""jlpt_n3""]",[],[2396190],"[""jlpt_source""]",[]
6168,それとも||,それとも,,N3,3,"[""or,or else""]","[""jlpt_n3""]",[],[1007010],"[""jlpt_source""]",[]
6169,そん||損,そん,損,N3,3,"[""loss,disadvantage""]","[""jlpt_n3""]",[],[1406660],"[""jlpt_source""]",[]
6170,そんがい||損害,そんがい,損害,N3,3,"[""damage,injury,loss""]","[""jlpt_n3""]",[],[1406710],"[""jlpt_source""]",[]
6171,そんけい||尊敬,そんけい,尊敬,N3,3,"[""respect,esteem,reverence,honour""]","[""jlpt_n3""]",[],[1406400],"[""jlpt_source""]",[]
6172,そんざい||存在,そんざい,存在,N3,3,"[""existence,being""]","[""jlpt_n3""]",[],[1406150],"[""jlpt_source""]",[]
6173,そんちょう||尊重,そんちょう,尊重,N3,3,"[""respect,esteem,regard""]","[""jlpt_n3""]",[],[1406460],"[""jlpt_source""]",[]
6174,ぞう||象,ぞう,象,N3,3,"[""elephant""]","[""jlpt_n3"", ""genki""]",[13],[1351830],"[""jlpt_source"", ""genki_exact_key""]","[""ぞう||象""]"
6175,ぞうか||増加,ぞうか,増加,N3,3,"[""increase,addition""]","[""jlpt_n3""]",[],[1403160],"[""jlpt_source""]",[]
6176,た||他,た,他,N3,3,"[""other (esp. places and things)""]","[""jlpt_n3""]",[],[1949190],"[""jlpt_source""]",[]
6177,た||田,た,田,N3,3,"[""rice field""]","[""jlpt_n3""]",[],[1442730],"[""jlpt_source""]",[]
6178,たい||対,たい,対,N3,3,"[""pair,couple,set""]","[""jlpt_n3""]",[],[1409800],"[""jlpt_source""]",[]
6179,たいいく||体育,たいいく,体育,N3,3,"[""physical education,gymnastics,athletics""]","[""jlpt_n3""]",[],[1409200],"[""jlpt_source""]",[]
6180,たいおん||体温,たいおん,体温,N3,3,"[""temperature (body)""]","[""jlpt_n3""]",[],[1409250],"[""jlpt_source""]",[]
6181,たいかい||大会,たいかい,大会,N3,3,"[""convention,tournament,mass meeting,rally""]","[""jlpt_n3""]",[],[1413180],"[""jlpt_source""]",[]
6182,たいき||大気,たいき,大気,N3,3,"[""atmosphere""]","[""jlpt_n3""]",[],[1413330],"[""jlpt_source""]",[]
6183,たいくつ||退屈,たいくつ,退屈,N3,3,"[""tedium,boredom""]","[""jlpt_n3""]",[],[1596750],"[""jlpt_source""]",[]
6184,たいざい||滞在,たいざい,滞在,N3,3,"[""stay,sojourn""]","[""jlpt_n3""]",[],[1410930],"[""jlpt_source""]",[]
6185,たいし||大使,たいし,大使,N3,3,"[""ambassador""]","[""jlpt_n3""]",[],[1413880],"[""jlpt_source""]",[]
6186,たいした||大した,たいした,大した,N3,3,"[""considerable,great,important,significant,a big deal""]","[""jlpt_n3""]",[],[1412960],"[""jlpt_source""]",[]
6187,たいしょう||対象,たいしょう,対象,N3,3,"[""target,object (of worship, study, etc),subject (of taxation, etc)""]","[""jlpt_n3""]",[],[1410120],"[""jlpt_source""]",[]
6188,たいする||対する,たいする,対する,N3,3,"[""to face,to confront,to oppose""]","[""jlpt_n3""]",[],[1610160],"[""jlpt_source""]",[]
6189,たいせん||大戦,たいせん,大戦,N3,3,"[""great war,great battle""]","[""jlpt_n3""]",[],[1414360],"[""jlpt_source""]",[]
6190,たいど||態度,たいど,態度,N3,3,"[""attitude,manner""]","[""jlpt_n3""]",[],[1410780],"[""jlpt_source""]",[]
6191,たいはん||大半,たいはん,大半,N3,3,"[""majority,mostly,generally""]","[""jlpt_n3""]",[],[1414790],"[""jlpt_source""]",[]
6192,たいほ||逮捕,たいほ,逮捕,N3,3,"[""arrest,apprehension,capture""]","[""jlpt_n3""]",[],[1411470],"[""jlpt_source""]",[]
6193,たいよう||太陽,たいよう,太陽,N3,3,"[""sun,solar""]","[""jlpt_n3""]",[],[1408370],"[""jlpt_source""]",[]
6194,たいら||平ら,たいら,平ら,N3,3,"[""flatness,level,smooth,calm,plain""]","[""jlpt_n3""]",[],[1506930],"[""jlpt_source""]",[]
6195,たいりく||大陸,たいりく,大陸,N3,3,"[""continent""]","[""jlpt_n3""]",[],[1415150],"[""jlpt_source""]",[]
6196,たおす||倒す,たおす,倒す,N3,3,"[""to throw down,to beat,to bring down,to blow down""]","[""jlpt_n3""]",[],[1445770],"[""jlpt_source""]",[]
6197,たから||宝,たから,宝,N3,3,"[""treasure""]","[""jlpt_n3""]",[],[1516160],"[""jlpt_source""]",[]
6198,たがい||互い,たがい,互い,N3,3,"[""mutual,reciprocal""]","[""jlpt_n3""]",[],[1268770],"[""jlpt_source""]",[]
6199,たく||宅,たく,宅,N3,3,"[""house,home,husband""]","[""jlpt_n3""]",[],[1415750],"[""jlpt_source""]",[]
6200,たしかめる||確かめる,たしかめる,確かめる,N3,3,"[""to ascertain""]","[""jlpt_n3""]",[],[1205780],"[""jlpt_source""]",[]
6201,たしょう||多少,たしょう,多少,N3,3,"[""more or less,somewhat,a little,some""]","[""jlpt_n3""]",[],[1407810],"[""jlpt_source""]",[]
6202,たすける||助ける,たすける,助ける,N3,3,"[""to help,to save,to rescue"", ""to help; to rescue""]","[""jlpt_n3"", ""genki""]",[22],[1344410],"[""jlpt_source"", ""genki_exact_key""]","[""たすける||助ける""]"
6203,たたかい||戦い,たたかい,戦い,N3,3,"[""battle,fight,struggle,conflict""]","[""jlpt_n3""]",[],[1596950],"[""jlpt_source""]",[]
6204,たたかう||戦う,たたかう,戦う,N3,3,"[""to fight,to battle,to combat""]","[""jlpt_n3""]",[],[1596960],"[""jlpt_source""]",[]
6205,たたく||叩く,たたく,叩く,N3,3,"[""to strike,to clap,to dust,to beat""]","[""jlpt_n3""]",[],[1416170],"[""jlpt_source""]",[]
6206,ただ||,ただ,,N3,3,"[""free of charge""]","[""genki""]",[23],[],"[""genki_kana_only""]","[""ただ""]"
6207,ただ||只,ただ,只,N3,3,"[""free of charge,mere,only""]","[""jlpt_n3""]",[],[1538900],"[""jlpt_source""]",[]
6208,ただ||唯,ただ,唯,N3,3,"[""free of charge,mere,sole,only,usual,common""]","[""jlpt_n3""]",[],[1538900],"[""jlpt_source""]",[]
6209,ただちに||直ちに,ただちに,直ちに,N3,3,"[""at once,immediately,directly,in person""]","[""jlpt_n3""]",[],[1430670],"[""jlpt_source""]",[]
6210,たちあがる||立ち上がる,たちあがる,立ち上がる,N3,3,"[""to stand up""]","[""jlpt_n3""]",[],[1551370],"[""jlpt_source""]",[]
6211,たちば||立場,たちば,立場,N3,3,"[""standpoint,position,situation""]","[""jlpt_n3""]",[],[1551710],"[""jlpt_source""]",[]
6212,たっする||達する,たっする,達する,N3,3,"[""to reach,to get to""]","[""jlpt_n3""]",[],[1416230],"[""jlpt_source""]",[]
6213,たった||,たった,,N3,3,"[""free of charge,mere,sole,only,usual,common""]","[""jlpt_n3""]",[],[1007230],"[""jlpt_source""]",[]
6214,たっぷり||,たっぷり,,N3,3,"[""full,in plenty,ample""]","[""jlpt_n3""]",[],[1007240],"[""jlpt_source""]",[]
6215,たつ||経つ,たつ,経つ,N3,3,"[""to pass,to lapse""]","[""jlpt_n3""]",[],[1251100],"[""jlpt_source""]",[]
6216,たとえ||例え,たとえ,例え,N3,3,"[""simile,metaphor,allegory""]","[""jlpt_n3""]",[],[1597120],"[""jlpt_source""]",[]
6217,たに||谷,たに,谷,N3,3,"[""valley""]","[""jlpt_n3""]",[],[1581590],"[""jlpt_source""]",[]
6218,たにん||他人,たにん,他人,N3,3,"[""another person,unrelated person,outsider,stranger""]","[""jlpt_n3""]",[],[1581400],"[""jlpt_source""]",[]
6219,たね||種,たね,種,N3,3,"[""(1) seed,(2) material,(3) cause,source""]","[""jlpt_n3""]",[],[1328820],"[""jlpt_source""]",[]
6220,たば||束,たば,束,N3,3,"[""handbreadth,bundle""]","[""jlpt_n3""]",[],[1404450],"[""jlpt_source""]",[]
6221,たび||度,たび,度,N3,3,"[""counter for occurrences""]","[""jlpt_n3""]",[],[1445150],"[""jlpt_source""]",[]
6222,たび||旅,たび,旅,N3,3,"[""travel,trip,journey""]","[""jlpt_n3""]",[],[1553120],"[""jlpt_source""]",[]
6223,たびたび||,たびたび,,N3,3,"[""often,repeatedly,frequently""]","[""jlpt_n3""]",[],[1597160],"[""jlpt_source""]",[]
6224,たま||偶,たま,偶,N3,3,"[""even number,couple,man and wife,friend""]","[""jlpt_n3""]",[],[2068840],"[""jlpt_source""]",[]
6225,たま||弾,たま,弾,N3,3,"[""bullet,shot,shell""]","[""jlpt_n3""]",[],[1240530],"[""jlpt_source""]",[]
6226,たま||玉,たま,玉,N3,3,"[""ball,sphere,coin""]","[""jlpt_n3""]",[],[1240530],"[""jlpt_source""]",[]
6227,たま||球,たま,球,N3,3,"[""globe,sphere,ball""]","[""jlpt_n3""]",[],[1240530],"[""jlpt_source""]",[]
6228,たまたま||偶々,たまたま,偶々,N3,3,"[""casually,unexpectedly,accidentally,by chance""]","[""jlpt_n3""]",[],[1597180],"[""jlpt_source""]",[]
6229,たまらない||,たまらない,,N3,3,"[""intolerable,unbearable,unendurable""]","[""jlpt_n3""]",[],[1211340],"[""jlpt_source""]",[]
6230,ためし||試し,ためし,試し,N3,3,"[""trial,test""]","[""jlpt_n3""]",[],[1312250],"[""jlpt_source""]",[]
6231,ためす||試す,ためす,試す,N3,3,"[""to attempt,to test""]","[""jlpt_n3""]",[],[1312260],"[""jlpt_source""]",[]
6232,たより||便り,たより,便り,N3,3,"[""news,tidings,information,correspondence,letter""]","[""jlpt_n3""]",[],[1512410],"[""jlpt_source""]",[]
6233,たよる||頼る,たよる,頼る,N3,3,"[""to rely on,to have recourse to,to depend on""]","[""jlpt_n3""]",[],[1597200],"[""jlpt_source""]",[]
6234,たんい||単位,たんい,単位,N3,3,"[""unit,denomination,credit (in school)""]","[""jlpt_n3""]",[],[1417040],"[""jlpt_source""]",[]
6235,たんご||単語,たんご,単語,N3,3,"[""word,vocabulary,(usually) single-character word"", ""word; vocabulary""]","[""jlpt_n3"", ""genki""]",[9],[1417330],"[""jlpt_source"", ""genki_exact_key""]","[""たんご||単語""]"
6236,たんじゅん||単純,たんじゅん,単純,N3,3,"[""simplicity""]","[""jlpt_n3""]",[],[1417550],"[""jlpt_source""]",[]
6237,たんじょう||誕生,たんじょう,誕生,N3,3,"[""birth""]","[""jlpt_n3""]",[],[1419080],"[""jlpt_source""]",[]
6238,たんとう||担当,たんとう,担当,N3,3,"[""(in) charge""]","[""jlpt_n3""]",[],[1418160],"[""jlpt_source""]",[]
6239,たんなる||単なる,たんなる,単なる,N3,3,"[""mere,simple,sheer""]","[""jlpt_n3""]",[],[1417020],"[""jlpt_source""]",[]
6240,たんに||単に,たんに,単に,N3,3,"[""simply,merely,only,solely""]","[""jlpt_n3""]",[],[1417030],"[""jlpt_source""]",[]
6241,だい||台,だい,台,N3,3,"[""stand,rack,table,support"", ""[counter for equipment]""]","[""jlpt_n3"", ""genki""]",[14],[1412560],"[""jlpt_source"", ""genki_exact_key""]","[""だい||台""]"
6242,だい||大,だい,大,N3,3,[],"[""jlpt_n3""]",[],[2082450],"[""jlpt_source""]",[]
6243,だい||題,だい,題,N3,3,"[""title,subject,theme,topic""]","[""jlpt_n3""]",[],[1415470],"[""jlpt_source""]",[]
6244,だいきん||代金,だいきん,代金,N3,3,"[""price,payment,cost,charge""]","[""jlpt_n3""]",[],[1411790],"[""jlpt_source""]",[]
6245,だいじん||大臣,だいじん,大臣,N3,3,"[""cabinet minister""]","[""jlpt_n3""]",[],[1414160],"[""jlpt_source""]",[]
6246,だいとうりょう||大統領,だいとうりょう,大統領,N3,3,"[""president,chief executive""]","[""jlpt_n3""]",[],[1414650],"[""jlpt_source""]",[]
6247,だいひょう||代表,だいひょう,代表,N3,3,"[""representative,representation,delegation,type,example,model""]","[""jlpt_n3""]",[],[1412170],"[""jlpt_source""]",[]
6248,だいぶぶん||大部分,だいぶぶん,大部分,N3,3,"[""most part,greater part,majority""]","[""jlpt_n3""]",[],[1414850],"[""jlpt_source""]",[]
6249,だいり||代理,だいり,代理,N3,3,"[""representation,agency,proxy,deputy,agent""]","[""jlpt_n3""]",[],[1412400],"[""jlpt_source""]",[]
6250,だが||,だが,,N3,3,[],"[""jlpt_n3""]",[],[2055530],"[""jlpt_source""]",[]
6251,だけど||,だけど,,N3,3,"[""however""]","[""jlpt_n3""]",[],[1007370],"[""jlpt_source""]",[]
6252,だって||,だって,,N3,3,"[""but,because,even,also,too""]","[""jlpt_n3""]",[],[2643970],"[""jlpt_source""]",[]
6253,だまる||黙る,だまる,黙る,N3,3,"[""to be silent""]","[""jlpt_n3""]",[],[1534930],"[""jlpt_source""]",[]
6254,だめ||駄目,だめ,駄目,N3,3,"[""useless,no good,hopeless""]","[""jlpt_n3""]",[],[1409110],"[""jlpt_source""]",[]
6255,だん||段,だん,段,N3,3,"[""step,stair,flight of steps,grade,rank,level""]","[""jlpt_n3""]",[],[1633690],"[""jlpt_source""]",[]
6256,だんし||男子,だんし,男子,N3,3,"[""youth,young man""]","[""jlpt_n3""]",[],[1420070],"[""jlpt_source""]",[]
6257,だんたい||団体,だんたい,団体,N3,3,"[""organization,association""]","[""jlpt_n3""]",[],[1419270],"[""jlpt_source""]",[]
6258,ち||地,ち,地,N3,3,"[""earth""]","[""jlpt_n3""]",[],[1420730],"[""jlpt_source""]",[]
6259,ちい||地位,ちい,地位,N3,3,"[""(social) position,status""]","[""jlpt_n3""]",[],[1420780],"[""jlpt_source""]",[]
6260,ちいき||地域,ちいき,地域,N3,3,"[""area,region""]","[""jlpt_n3""]",[],[1420800],"[""jlpt_source""]",[]
6261,ちえ||知恵,ちえ,知恵,N3,3,"[""wisdom,wit,sagacity,sense,intelligence,advice""]","[""jlpt_n3""]",[],[1420530],"[""jlpt_source""]",[]
6262,ちか||地下,ちか,地下,N3,3,"[""basement,underground""]","[""jlpt_n3""]",[],[1420840],"[""jlpt_source""]",[]
6263,ちかごろ||近頃,ちかごろ,近頃,N3,3,"[""lately,recently,nowadays""]","[""jlpt_n3""]",[],[1242300],"[""jlpt_source""]",[]
6264,ちがい||違い,ちがい,違い,N3,3,"[""difference,discrepancy"", ""difference""]","[""jlpt_n3"", ""genki""]",[17],[1158870],"[""jlpt_source"", ""genki_exact_key""]","[""ちがい||違い""]"
6265,ちがいない||違いない,ちがいない,違いない,N3,3,"[""(phrase) sure,no mistaking it,for certain""]","[""jlpt_n3""]",[],[1610740],"[""jlpt_source""]",[]
6266,ちきゅう||地球,ちきゅう,地球,N3,3,"[""the earth""]","[""jlpt_n3""]",[],[1420970],"[""jlpt_source""]",[]
6267,ちく||地区,ちく,地区,N3,3,"[""district,section,sector""]","[""jlpt_n3""]",[],[1421020],"[""jlpt_source""]",[]
6268,ちこく||遅刻,ちこく,遅刻,N3,3,"[""lateness,late coming""]","[""jlpt_n3""]",[],[1422050],"[""jlpt_source""]",[]
6269,ちしき||知識,ちしき,知識,N3,3,"[""knowledge,information""]","[""jlpt_n3""]",[],[1420590],"[""jlpt_source""]",[]
6270,ちじ||知事,ちじ,知事,N3,3,"[""prefectural governor""]","[""jlpt_n3""]",[],[1420580],"[""jlpt_source""]",[]
